20190531,"참소라죽,소고기곤약장조림,열무새우젓볶음,김치","홍국균쌀밥,흑미호두스프,치킨까스&amp;왕새우튀김,망고타르소스,양상추샐러드,김치","서리태밥,돈육짜글이찌개,새우살미나리전/콩나물장떡,미역줄기볶음,김치"
20190601,"버터롤/쨈,버터,오곡코코볼,우유,메쉬드포테이토","대패삼겹김치볶음밥,어묵탕,참나물생채,단무지,모둠과일","찰수수밥,소고기버섯맑은국,낙지당면볶음,브로콜리깨소스무침,김치"
20190602,"호박명란찌개,달걀영양찜,죽순표고볶음,김치","옥수수밥,소시지카레라이스,콩나물국,오이마늘쫑무침,김치,초코무스케익","혼합잡곡밥,아욱국,돈육데리야끼볶음,상추/깻잎쌈,부추양파생채,김치"
20190603,"황태맑은국,비엔나어묵볶음,진미채초무침,김치,요플레","강된장열무보리비빔밥,유부장국,김치,복분자냉차","흑미밥,얼큰만두전골,찰순대복음,낙지미역냉채,김치"
20190604,"베이글/크림치즈,양송이스프,대추방울토마토,망고쥬스","팥칼국수,멸치주먹밥,치커리사과무침,김치,참외","혼합잡곡밥,열무된장국/누룽지,춘천닭갈비,깻잎/무쌈,양파절이,김치"
20190605,"소고기장국,크라비아달걀스크렘블,노각생채,김치,두유","할라피뇨새우볶음밥,우무묵냉국,핫도그,파프리카락교무침,김치","옥수수밥,사천해물짜장덮밥,아욱국,모둠탕수,단무지,김치"
20190606,"알두부찌개,미트볼칠리볶음,깻잎절이,김치","할라피뇨새우볶음밥,우무묵냉국,핫도그,파프리카락교무침,김치","율무밥,재첩순두부찌개,매운등갈비찜,쪽파김무침,김치"
20190607,"크림치즈프레즐,오곡코코볼,우유,사과"," 혼합잡곡밥,우렁된장찌개,오돈두루치기,채소스틱/쌈장,콩나물무침,김치","발아현미밥,델큐브참치김치찌개,두부버섯데리야끼구이,참소라미나리초무침,백김치"
20190608,"얼갈이국,닭간장조림,무생채,김치","명란크림스파게티,후르츠칵테일,참나물갈릭샐러드,단무지,김치","찰수수밥,소고기감자맑은국,갈치무조림,호박나물,김치"
20190609,"어묵채소찌개,동그랑땡,건파래볶음,김치","퀴노아밥,비프라따뚜이라이스,시금치토장국,채소겉절이,김치,츄러스","블루베리쌀밥,브로콜리크림스프,등심돈까스/하이소스,양배추코울슬로,오복지무침,김치"
20190610,,,
20190611,,,
20190612,,,
20190613,,,
20190614,,,
20190615,,,
20190616,,,
20190617,,,
20190618,,,
20190619,,,
20190620,,,
20190621,,,
20190622,,,
20190623,,,
20190527,"미니크로와상/쨈,토마토쥬스,달걀스크렘블,사과","가지밥/양념장,도토리묵냉국,임연수조림,새송이우채볶음,김치","차조밥,돈육등뼈감자탕,꽃맛살어묵볶음,신선초나물,김치"
20190528,"소고기미역국,소시지칠리소스볶음,숙주나물,멸치청양볶음,김치","짬뽕볶음우동,스팸마요주먹밥,팽이장국,단무지,김치","찰수수밥,순두부찌개,꽃빵/훈제오리고추잡채,우엉캐슈넛조림,김치"
20190529,"햄치즈토스트,두유,양배추샐러드,바나나","기장밥,동태매운탕,두부구이/양념장,족발해파리냉채,김치","율무밥,된장찌개/누룽지,오징어섭산적,머스터드소스,깻잎된장절이,김치"
20190530,"참치김치찌개,감자햄조림,오이도라지생채,김구이,백김치","비빔메밀국수,맑은우동국물,치커리배생채,김치,회오리감자","발아현미밥,취나물육개장,고등어자반찜,쪽파나물,김치"
20190531,"참소라죽,소고기곤약장조림,열무새우젓볶음,김치","홍국균쌀밥,흑미호두스프,치킨까스&amp;왕새우튀김,망고타르소스,양상추샐러드,김치","서리태밥,돈육짜글이찌개,새우살미나리전/콩나물장떡,미역줄기볶음,김치"
20190601,"버터롤/쨈,버터,오곡코코볼,우유,메쉬드포테이토","대패삼겹김치볶음밥,어묵탕,참나물생채,단무지,모둠과일","찰수수밥,소고기버섯맑은국,낙지당면볶음,브로콜리깨소스무침,김치"
20190602,"호박명란찌개,달걀영양찜,죽순표고볶음,김치","옥수수밥,소시지카레라이스,콩나물국,오이마늘쫑무침,김치,초코무스케익","혼합잡곡밥,아욱국,돈육데리야끼볶음,상추/깻잎쌈,부추양파생채,김치"
20190603,"황태맑은국,비엔나어묵볶음,진미채초무침,김치,요플레","강된장열무보리비빔밥,유부장국,김치,복분자냉차","흑미밥,얼큰만두전골,찰순대복음,낙지미역냉채,김치"
20190604,"베이글/크림치즈,양송이스프,대추방울토마토,망고쥬스","팥칼국수,멸치주먹밥,치커리사과무침,김치,참외","혼합잡곡밥,열무된장국/누룽지,춘천닭갈비,깻잎/무쌈,양파절이,김치"
20190605,"소고기장국,크라비아달걀스크렘블,노각생채,김치,두유","할라피뇨새우볶음밥,우무묵냉국,핫도그,파프리카락교무침,김치","옥수수밥,사천해물짜장덮밥,아욱국,모둠탕수,단무지,김치"
20190606,"알두부찌개,미트볼칠리볶음,깻잎절이,김치","할라피뇨새우볶음밥,우무묵냉국,핫도그,파프리카락교무침,김치","율무밥,재첩순두부찌개,매운등갈비찜,쪽파김무침,김치"
20190607,"크림치즈프레즐,오곡코코볼,우유,사과"," 혼합잡곡밥,우렁된장찌개,오돈두루치기,채소스틱/쌈장,콩나물무침,김치","발아현미밥,델큐브참치김치찌개,두부버섯데리야끼구이,참소라미나리초무침,백김치"
20190608,"얼갈이국,닭간장조림,무생채,김치","명란크림스파게티,후르츠칵테일,참나물갈릭샐러드,단무지,김치","찰수수밥,소고기감자맑은국,갈치무조림,호박나물,김치"
20190609,"어묵채소찌개,동그랑땡,건파래볶음,김치","퀴노아밥,비프라따뚜이라이스,시금치토장국,채소겉절이,김치,츄러스","블루베리쌀밥,브로콜리크림스프,등심돈까스/하이소스,양배추코울슬로,오복지무침,김치"
20190610,,,
20190611,,,
20190612,,,
20190613,,,
20190614,,,
20190615,,,
20190616,,,
20190617,,,
20190618,,,
20190619,,,
20190620,,,
20190621,,,
20190622,,,
20190623,,,
20190527,"미니크로와상/쨈,토마토쥬스,달걀스크렘블,사과","가지밥/양념장,도토리묵냉국,임연수조림,새송이우채볶음,김치","차조밥,돈육등뼈감자탕,꽃맛살어묵볶음,신선초나물,김치"
20190528,"소고기미역국,소시지칠리소스볶음,숙주나물,멸치청양볶음,김치","짬뽕볶음우동,스팸마요주먹밥,팽이장국,단무지,김치","찰수수밥,순두부찌개,꽃빵/훈제오리고추잡채,우엉캐슈넛조림,김치"
20190529,"햄치즈토스트,두유,양배추샐러드,바나나","기장밥,동태매운탕,두부구이/양념장,족발해파리냉채,김치","율무밥,된장찌개/누룽지,오징어섭산적,머스터드소스,깻잎된장절이,김치"
20190530,"참치김치찌개,감자햄조림,오이도라지생채,김구이,백김치","비빔메밀국수,맑은우동국물,치커리배생채,김치,회오리감자","발아현미밥,취나물육개장,고등어자반찜,쪽파나물,김치"
20190531,"참소라죽,소고기곤약장조림,열무새우젓볶음,김치","홍국균쌀밥,흑미호두스프,치킨까스&amp;왕새우튀김,망고타르소스,양상추샐러드,김치","서리태밥,돈육짜글이찌개,새우살미나리전/콩나물장떡,미역줄기볶음,김치"
20190601,"버터롤/쨈,버터,오곡코코볼,우유,메쉬드포테이토","대패삼겹김치볶음밥,어묵탕,참나물생채,단무지,모둠과일","찰수수밥,소고기버섯맑은국,낙지당면볶음,브로콜리깨소스무침,김치"
20190602,"호박명란찌개,달걀영양찜,죽순표고볶음,김치","옥수수밥,소시지카레라이스,콩나물국,오이마늘쫑무침,김치,초코무스케익","혼합잡곡밥,아욱국,돈육데리야끼볶음,상추/깻잎쌈,부추양파생채,김치"
20190603,"황태맑은국,비엔나어묵볶음,진미채초무침,김치,요플레","강된장열무보리비빔밥,유부장국,김치,복분자냉차","흑미밥,얼큰만두전골,찰순대복음,낙지미역냉채,김치"
20190604,"베이글/크림치즈,양송이스프,대추방울토마토,망고쥬스","팥칼국수,멸치주먹밥,치커리사과무침,김치,참외","혼합잡곡밥,열무된장국/누룽지,춘천닭갈비,깻잎/무쌈,양파절이,김치"
20190605,"소고기장국,크라비아달걀스크렘블,노각생채,김치,두유","할라피뇨새우볶음밥,우무묵냉국,핫도그,파프리카락교무침,김치","옥수수밥,사천해물짜장덮밥,아욱국,모둠탕수,단무지,김치"
20190606,"알두부찌개,미트볼칠리볶음,깻잎절이,김치","할라피뇨새우볶음밥,우무묵냉국,핫도그,파프리카락교무침,김치","율무밥,재첩순두부찌개,매운등갈비찜,쪽파김무침,김치"
20190607,"크림치즈프레즐,오곡코코볼,우유,사과"," 혼합잡곡밥,우렁된장찌개,오돈두루치기,채소스틱/쌈장,콩나물무침,김치","발아현미밥,델큐브참치김치찌개,두부버섯데리야끼구이,참소라미나리초무침,백김치"
20190608,"얼갈이국,닭간장조림,무생채,김치","명란크림스파게티,후르츠칵테일,참나물갈릭샐러드,단무지,김치","찰수수밥,소고기감자맑은국,갈치무조림,호박나물,김치"
20190609,"어묵채소찌개,동그랑땡,건파래볶음,김치","퀴노아밥,비프라따뚜이라이스,시금치토장국,채소겉절이,김치,츄러스","블루베리쌀밥,브로콜리크림스프,등심돈까스/하이소스,양배추코울슬로,오복지무침,김치"
20190610,,,
20190611,,,
20190612,,,
20190613,,,
20190614,,,
20190615,,,
20190616,,,
20190617,,,
20190618,,,
20190619,,,
20190620,,,
20190621,,,
20190622,,,
20190623,,,
20190527,"미니크로와상/쨈,토마토쥬스,달걀스크렘블,사과","가지밥/양념장,도토리묵냉국,임연수조림,새송이우채볶음,김치","차조밥,돈육등뼈감자탕,꽃맛살어묵볶음,신선초나물,김치"
20190528,"소고기미역국,소시지칠리소스볶음,숙주나물,멸치청양볶음,김치","짬뽕볶음우동,스팸마요주먹밥,팽이장국,단무지,김치","찰수수밥,순두부찌개,꽃빵/훈제오리고추잡채,우엉캐슈넛조림,김치"
20190529,"햄치즈토스트,두유,양배추샐러드,바나나","기장밥,동태매운탕,두부구이/양념장,족발해파리냉채,김치","율무밥,된장찌개/누룽지,오징어섭산적,머스터드소스,깻잎된장절이,김치"
20190530,"참치김치찌개,감자햄조림,오이도라지생채,김구이,백김치","비빔메밀국수,맑은우동국물,치커리배생채,김치,회오리감자","발아현미밥,취나물육개장,고등어자반찜,쪽파나물,김치"
20190531,"참소라죽,소고기곤약장조림,열무새우젓볶음,김치","홍국균쌀밥,흑미호두스프,치킨까스&amp;왕새우튀김,망고타르소스,양상추샐러드,김치","서리태밥,돈육짜글이찌개,새우살미나리전/콩나물장떡,미역줄기볶음,김치"
20190601,"버터롤/쨈,버터,오곡코코볼,우유,메쉬드포테이토","대패삼겹김치볶음밥,어묵탕,참나물생채,단무지,모둠과일","찰수수밥,소고기버섯맑은국,낙지당면볶음,브로콜리깨소스무침,김치"
20190602,"호박명란찌개,달걀영양찜,죽순표고볶음,김치","옥수수밥,소시지카레라이스,콩나물국,오이마늘쫑무침,김치,초코무스케익","혼합잡곡밥,아욱국,돈육데리야끼볶음,상추/깻잎쌈,부추양파생채,김치"
20190603,"황태맑은국,비엔나어묵볶음,진미채초무침,김치,요플레","강된장열무보리비빔밥,유부장국,김치,복분자냉차","흑미밥,얼큰만두전골,찰순대복음,낙지미역냉채,김치"
20190604,"베이글/크림치즈,양송이스프,대추방울토마토,망고쥬스","팥칼국수,멸치주먹밥,치커리사과무침,김치,참외","혼합잡곡밥,열무된장국/누룽지,춘천닭갈비,깻잎/무쌈,양파절이,김치"
20190605,"소고기장국,크라비아달걀스크렘블,노각생채,김치,두유","할라피뇨새우볶음밥,우무묵냉국,핫도그,파프리카락교무침,김치","옥수수밥,사천해물짜장덮밥,아욱국,모둠탕수,단무지,김치"
20190606,"알두부찌개,미트볼칠리볶음,깻잎절이,김치","할라피뇨새우볶음밥,우무묵냉국,핫도그,파프리카락교무침,김치","율무밥,재첩순두부찌개,매운등갈비찜,쪽파김무침,김치"
20190607,"크림치즈프레즐,오곡코코볼,우유,사과"," 혼합잡곡밥,우렁된장찌개,오돈두루치기,채소스틱/쌈장,콩나물무침,김치","발아현미밥,델큐브참치김치찌개,두부버섯데리야끼구이,참소라미나리초무침,백김치"
20190608,"얼갈이국,닭간장조림,무생채,김치","명란크림스파게티,후르츠칵테일,참나물갈릭샐러드,단무지,김치","찰수수밥,소고기감자맑은국,갈치무조림,호박나물,김치"
20190609,"어묵채소찌개,동그랑땡,건파래볶음,김치","퀴노아밥,비프라따뚜이라이스,시금치토장국,채소겉절이,김치,츄러스","블루베리쌀밥,브로콜리크림스프,등심돈까스/하이소스,양배추코울슬로,오복지무침,김치"
20190610,,,
20190611,,,
20190612,,,
20190613,,,
20190614,,,
20190615,,,
20190616,,,
20190617,,,
20190618,,,
20190619,,,
20190620,,,
20190621,,,
20190622,,,
20190623,,,
20190527,"미니크로와상/쨈,토마토쥬스,달걀스크렘블,사과","가지밥/양념장,도토리묵냉국,임연수조림,새송이우채볶음,김치","차조밥,돈육등뼈감자탕,꽃맛살어묵볶음,신선초나물,김치"
20190528,"소고기미역국,소시지칠리소스볶음,숙주나물,멸치청양볶음,김치","짬뽕볶음우동,스팸마요주먹밥,팽이장국,단무지,김치","찰수수밥,순두부찌개,꽃빵/훈제오리고추잡채,우엉캐슈넛조림,김치"
20190529,"햄치즈토스트,두유,양배추샐러드,바나나","기장밥,동태매운탕,두부구이/양념장,족발해파리냉채,김치","율무밥,된장찌개/누룽지,오징어섭산적,머스터드소스,깻잎된장절이,김치"
20190530,"참치김치찌개,감자햄조림,오이도라지생채,김구이,백김치","비빔메밀국수,맑은우동국물,치커리배생채,김치,회오리감자","발아현미밥,취나물육개장,고등어자반찜,쪽파나물,김치"
20190531,"참소라죽,소고기곤약장조림,열무새우젓볶음,김치","홍국균쌀밥,흑미호두스프,치킨까스&amp;왕새우튀김,망고타르소스,양상추샐러드,김치","서리태밥,돈육짜글이찌개,새우살미나리전/콩나물장떡,미역줄기볶음,김치"
20190601,"버터롤/쨈,버터,오곡코코볼,우유,메쉬드포테이토","대패삼겹김치볶음밥,어묵탕,참나물생채,단무지,모둠과일","찰수수밥,소고기버섯맑은국,낙지당면볶음,브로콜리깨소스무침,김치"
20190602,"호박명란찌개,달걀영양찜,죽순표고볶음,김치","옥수수밥,소시지카레라이스,콩나물국,오이마늘쫑무침,김치,초코무스케익","혼합잡곡밥,아욱국,돈육데리야끼볶음,상추/깻잎쌈,부추양파생채,김치"
20190603,"황태맑은국,비엔나어묵볶음,진미채초무침,김치,요플레","강된장열무보리비빔밥,유부장국,김치,복분자냉차","흑미밥,얼큰만두전골,찰순대복음,낙지미역냉채,김치"
20190604,"베이글/크림치즈,양송이스프,대추방울토마토,망고쥬스","팥칼국수,멸치주먹밥,치커리사과무침,김치,참외","혼합잡곡밥,열무된장국/누룽지,춘천닭갈비,깻잎/무쌈,양파절이,김치"
20190605,"소고기장국,크라비아달걀스크렘블,노각생채,김치,두유","할라피뇨새우볶음밥,우무묵냉국,핫도그,파프리카락교무침,김치","옥수수밥,사천해물짜장덮밥,아욱국,모둠탕수,단무지,김치"
20190606,"알두부찌개,미트볼칠리볶음,깻잎절이,김치","할라피뇨새우볶음밥,우무묵냉국,핫도그,파프리카락교무침,김치","율무밥,재첩순두부찌개,매운등갈비찜,쪽파김무침,김치"
20190607,"크림치즈프레즐,오곡코코볼,우유,사과"," 혼합잡곡밥,우렁된장찌개,오돈두루치기,채소스틱/쌈장,콩나물무침,김치","발아현미밥,델큐브참치김치찌개,두부버섯데리야끼구이,참소라미나리초무침,백김치"
20190608,"얼갈이국,닭간장조림,무생채,김치","명란크림스파게티,후르츠칵테일,참나물갈릭샐러드,단무지,김치","찰수수밥,소고기감자맑은국,갈치무조림,호박나물,김치"
20190609,"어묵채소찌개,동그랑땡,건파래볶음,김치","퀴노아밥,비프라따뚜이라이스,시금치토장국,채소겉절이,김치,츄러스","블루베리쌀밥,브로콜리크림스프,등심돈까스/하이소스,양배추코울슬로,오복지무침,김치"
20190610,,,
20190611,,,
20190612,,,
20190613,,,
20190614,,,
20190615,,,
20190616,,,
20190617,,,
20190618,,,
20190619,,,
20190620,,,
20190621,,,
20190622,,,
20190623,,,
20190527,"미니크로와상/쨈,토마토쥬스,달걀스크렘블,사과","가지밥/양념장,도토리묵냉국,임연수조림,새송이우채볶음,김치","차조밥,돈육등뼈감자탕,꽃맛살어묵볶음,신선초나물,김치"
20190528,"소고기미역국,소시지칠리소스볶음,숙주나물,멸치청양볶음,김치","짬뽕볶음우동,스팸마요주먹밥,팽이장국,단무지,김치","찰수수밥,순두부찌개,꽃빵/훈제오리고추잡채,우엉캐슈넛조림,김치"
20190529,"햄치즈토스트,두유,양배추샐러드,바나나","기장밥,동태매운탕,두부구이/양념장,족발해파리냉채,김치","율무밥,된장찌개/누룽지,오징어섭산적,머스터드소스,깻잎된장절이,김치"
20190530,"참치김치찌개,감자햄조림,오이도라지생채,김구이,백김치","비빔메밀국수,맑은우동국물,치커리배생채,김치,회오리감자","발아현미밥,취나물육개장,고등어자반찜,쪽파나물,김치"
20190531,"참소라죽,소고기곤약장조림,열무새우젓볶음,김치","홍국균쌀밥,흑미호두스프,치킨까스&amp;왕새우튀김,망고타르소스,양상추샐러드,김치","서리태밥,돈육짜글이찌개,새우살미나리전/콩나물장떡,미역줄기볶음,김치"
20190601,"버터롤/쨈,버터,오곡코코볼,우유,메쉬드포테이토","대패삼겹김치볶음밥,어묵탕,참나물생채,단무지,모둠과일","찰수수밥,소고기버섯맑은국,낙지당면볶음,브로콜리깨소스무침,김치"
20190602,"호박명란찌개,달걀영양찜,죽순표고볶음,김치","옥수수밥,소시지카레라이스,콩나물국,오이마늘쫑무침,김치,초코무스케익","혼합잡곡밥,아욱국,돈육데리야끼볶음,상추/깻잎쌈,부추양파생채,김치"
20190603,"황태맑은국,비엔나어묵볶음,진미채초무침,김치,요플레","강된장열무보리비빔밥,유부장국,김치,복분자냉차","흑미밥,얼큰만두전골,찰순대복음,낙지미역냉채,김치"
20190604,"베이글/크림치즈,양송이스프,대추방울토마토,망고쥬스","팥칼국수,멸치주먹밥,치커리사과무침,김치,참외","혼합잡곡밥,열무된장국/누룽지,춘천닭갈비,깻잎/무쌈,양파절이,김치"
20190605,"소고기장국,크라비아달걀스크렘블,노각생채,김치,두유","할라피뇨새우볶음밥,우무묵냉국,핫도그,파프리카락교무침,김치","옥수수밥,사천해물짜장덮밥,아욱국,모둠탕수,단무지,김치"
20190606,"알두부찌개,미트볼칠리볶음,깻잎절이,김치","할라피뇨새우볶음밥,우무묵냉국,핫도그,파프리카락교무침,김치","율무밥,재첩순두부찌개,매운등갈비찜,쪽파김무침,김치"
20190607,"크림치즈프레즐,오곡코코볼,우유,사과"," 혼합잡곡밥,우렁된장찌개,오돈두루치기,채소스틱/쌈장,콩나물무침,김치","발아현미밥,델큐브참치김치찌개,두부버섯데리야끼구이,참소라미나리초무침,백김치"
20190608,"얼갈이국,닭간장조림,무생채,김치","명란크림스파게티,후르츠칵테일,참나물갈릭샐러드,단무지,김치","찰수수밥,소고기감자맑은국,갈치무조림,호박나물,김치"
20190609,"어묵채소찌개,동그랑땡,건파래볶음,김치","퀴노아밥,비프라따뚜이라이스,시금치토장국,채소겉절이,김치,츄러스","블루베리쌀밥,브로콜리크림스프,등심돈까스/하이소스,양배추코울슬로,오복지무침,김치"
20190610,"허니버터브레드/생크림,쨈,콘푸로스트,우유,바나나","장조림버터비빔밥,두부장국,김치,미숫가루","혼합잡곡밥,부대찌개/라면사리,삼치마요네즈소스구이,맛살마늘쫑볶음,백김치"
20190611,"버섯찌개,떡갈비구이,오이도라지생채,김치,오렌지쥬스","오징어비빔국수,콩나물국,한입주먹밥,김치","옥수수밥,알매운탕,모둠깐풍,취나물무침,김치"
20190612,"머핀,고구마스프,요플레,사과","율무밥,새알심만두맑은국,굴비구이,어묵채햄볶음,배추겉절이","흑미밥,아욱국/누룽지,마늘보쌈,상추/깻잎쌈,부추두반장무침,김치"
20190613,"황태맑은국,소시지프리타타,쥐포땅콩강정,김구이,김치","아마씨밥,돈육고추장찌개,동태포전/호박전,숙주해파리냉채,김치","발아현미밥,짬뽕순두부탕,불고기잡채,새송이/브로콜리회,김치,수정과"
20190614,"대파버터토스트,검은깨두유,멕시칸샐러드,방울토마토","서리태밥,바지락된장찌개,치즈불닭,미나리쪽파무침,김치,이오","기장밥,육개장,고등어자반구이,온두부,김치볶음"
20190615,"얼갈이국,돈육볶음,콩나물무침,김치","해선장볶음밥,백김치도토리묵냉국,모둠떡볶이,꼬들단무지,김치","차조밥,소고기낙지찌개,참치달걀말이,감자베이컨볶음,김치"
20190616,"닭영양죽,잡채어묵볶음,쑥갓나물,김치","퀴노아밥,마파두부가지덮밥,후르츠각테일,실곤약골뱅이무침,김치","강황쌀밥,단호박스프,멘치까스/모둠감자튀김,참깨소스/케찹,그린샐러드,김치"
20190617,,,
20190618,,,
20190619,,,
20190620,,,
20190621,,,
20190622,,,
20190623,,,
20190527,"미니크로와상/쨈,토마토쥬스,달걀스크렘블,사과","가지밥/양념장,도토리묵냉국,임연수조림,새송이우채볶음,김치","차조밥,돈육등뼈감자탕,꽃맛살어묵볶음,신선초나물,김치"
20190528,"소고기미역국,소시지칠리소스볶음,숙주나물,멸치청양볶음,김치","짬뽕볶음우동,스팸마요주먹밥,팽이장국,단무지,김치","찰수수밥,순두부찌개,꽃빵/훈제오리고추잡채,우엉캐슈넛조림,김치"
20190529,"햄치즈토스트,두유,양배추샐러드,바나나","기장밥,동태매운탕,두부구이/양념장,족발해파리냉채,김치","율무밥,된장찌개/누룽지,오징어섭산적,머스터드소스,깻잎된장절이,김치"
20190530,"참치김치찌개,감자햄조림,오이도라지생채,김구이,백김치","비빔메밀국수,맑은우동국물,치커리배생채,김치,회오리감자","발아현미밥,취나물육개장,고등어자반찜,쪽파나물,김치"
